DATE,WATER INTAKE,WATER DISCHARGE,Total coliform,E.Coli,ammonia,ferum,COD,BOD ,Total Grey
2017-12-06,4497.1382135604,4497.1382135604,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-07,4605.9504465636,4605.9504465636,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-08,4862.1157982136,4862.1157982136,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-09,4679.4768008328,4679.4768008328,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-10,4655.0892535788,4655.0892535788,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-11,4597.9673617956,4597.9673617956,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-12,4426.7579974248,4426.7579974248,4.871555629189061e-06,0.0001748181220922125,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062274124351467786
2017-12-13,4400.5792530732,4400.5792530732,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-14,4417.4075476176,4417.4075476176,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-15,3799.3668788208,3799.3668788208,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-16,4151.8979716392005,4151.8979716392005,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-17,4255.2125313432,4255.2125313432,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-18,4383.014771473199,4383.014771473199,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
2017-12-19,4365.9902117172,4365.9902117172,6.821928587148295e-06,6.336494888213233e-05,0.018976644496191,0.023340386466113167,0.0021190075405116667,0.017658396170930558,0.062164621551215674
